Seconds_Since_Start,Score_Difference
47,-3
76,-4
102,-7
125,-5
197,-3
218,-5
291,-8
298,-6
308,-8
331,-11
347,-9
372,-7
389,-9
411,-11
437,-13
481,-15
500,-12
525,-10
551,-13
588,-15
652,-13
690,-16
713,-14
763,-11
790,-8
814,-10
841,-12
889,-10
907,-8
943,-11
1011,-13
1026,-11
1049,-13
1103,-11
1116,-13
1137,-15
1159,-13
1176,-15
1206,-12
1221,-14
1228,-12
1244,-14
1255,-13
1307,-11
1322,-14
1369,-16
1373,-17
1398,-19
1410,-22
1433,-20
1462,-22
1476,-19
1493,-21
1505,-19
1521,-21
1537,-19
1570,-17
1584,-19
1602,-21
1626,-20
1646,-22
1669,-20
1699,-18
1752,-21
1762,-19
1785,-17
1828,-15
1848,-17
1871,-15
1905,-13
1921,-16
1958,-19
2005,-21
2037,-23
2054,-22
2089,-20
2110,-19
2142,-21
2160,-19
2211,-17
2244,-15
2293,-13
2357,-11
2377,-12
2435,-9
2469,-7
2482,-9
2496,-6
2546,-9
2568,-6
2580,-7
2593,-4
2629,-2
2643,-4
2662,-2
2693,0
2760,-2
2790,-4
2836,-6
2843,-4
2863,-6
2873,-7
