Seconds_Since_Start,Score_Difference
38,2
63,4
83,2
136,5
152,4
180,1
225,-1
244,2
264,1
287,-1
297,1
310,-1
324,1
361,-1
380,1
396,-3
420,-5
433,-3
471,-6
527,-4
569,-6
585,-4
620,-6
634,-9
663,-11
683,-9
692,-11
713,-9
719,-12
744,-15
759,-13
777,-15
789,-13
861,-15
871,-12
889,-14
909,-12
925,-9
937,-10
994,-12
1020,-15
1048,-12
1074,-14
1099,-12
1113,-13
1125,-11
1177,-14
1232,-12
1313,-14
1381,-17
1395,-14
1407,-16
1420,-14
1440,-17
1460,-15
1461,-13
1491,-11
1502,-13
1522,-11
1576,-13
1596,-11
1602,-13
1624,-11
1682,-9
1727,-12
1749,-10
1769,-8
1791,-10
1807,-12
1833,-9
1858,-10
1885,-8
1902,-11
1944,-8
1991,-10
2028,-8
2046,-6
2058,-8
2068,-6
2101,-4
2114,-6
2158,-3
2168,-5
2188,-8
2257,-10
2276,-12
2311,-15
2325,-12
2363,-14
2403,-16
2495,-19
2516,-17
2521,-19
2564,-17
2655,-19
2676,-22
2703,-24
2729,-22
2742,-25
2772,-28
2780,-26
2787,-28
2796,-26
2819,-28
2831,-26
