Seconds_Since_Start,Score_Difference
18,2
131,4
146,2
193,0
208,2
234,0
254,-3
292,-5
308,-3
325,-5
345,-4
377,-2
390,-4
405,-2
428,-4
452,-7
483,-10
530,-12
570,-14
604,-15
620,-12
642,-13
658,-10
679,-11
690,-9
709,-11
716,-8
719,-10
740,-13
767,-11
799,-9
845,-11
876,-8
898,-6
919,-8
968,-6
995,-8
1045,-5
1065,-7
1107,-9
1152,-7
1184,-5
1195,-7
1217,-9
1243,-10
1254,-8
1281,-10
1300,-8
1324,-10
1347,-12
1380,-10
1402,-12
1411,-9
1415,-10
1438,-8
1481,-6
1502,-8
1545,-10
1575,-13
1604,-11
1670,-13
1690,-11
1794,-13
1806,-11
1859,-13
1881,-11
1920,-12
1957,-10
1992,-12
2003,-10
2081,-12
2091,-10
2125,-7
2160,-5
2172,-3
2194,-1
2244,-3
2270,-5
2286,-4
2311,-6
2327,-8
2383,-9
2410,-7
2432,-9
2453,-11
2471,-8
2492,-10
2512,-8
2542,-5
2605,-7
2620,-5
2638,-7
2657,-5
2733,-7
2750,-5
2834,-3
2870,-4
2875,-3
