Seconds_Since_Start,Score_Difference
27,3
65,5
127,7
179,4
218,2
269,4
276,1
290,3
335,6
384,3
400,6
450,8
462,5
502,3
520,6
547,3
596,5
616,2
636,3
653,0
687,-2
707,1
755,3
783,6
816,8
849,10
865,8
900,6
932,8
956,6
1046,7
1070,9
1112,11
1134,9
1188,6
1208,9
1222,7
1241,6
1257,5
1274,7
1295,10
1327,8
1389,10
1406,8
1440,10
1460,8
1495,5
1515,7
1532,5
1569,7
1596,6
1735,8
1789,6
1808,9
1829,7
1840,9
1854,10
1869,8
1879,10
1897,7
1934,9
1954,7
2000,9
2023,12
2084,9
2097,12
2112,9
2190,8
2223,10
2256,12
2274,10
2294,13
2347,15
2381,13
2456,11
2487,13
2600,16
2625,18
2658,20
2672,17
2734,19
2747,16
2768,18
2785,19
