Seconds_Since_Start,Score_Difference
16,2
59,3
83,5
97,3
124,5
147,3
180,2
202,4
218,2
237,4
285,6
293,4
322,6
342,4
384,6
391,7
449,9
482,11
511,9
532,11
575,13
591,11
618,13
645,15
663,13
766,15
776,12
795,14
810,11
837,9
861,11
881,13
904,10
925,12
962,14
977,12
1042,15
1064,12
1087,9
1127,7
1148,9
1167,7
1210,5
1227,7
1233,5
1255,4
1271,6
1287,4
1357,2
1384,4
1439,3
1452,0
1533,3
1554,1
1593,3
1612,1
1629,3
1645,1
1664,2
1681,0
1710,2
1789,0
1824,-2
1858,-5
1869,-3
1900,-1
1914,1
1973,4
1996,6
2003,4
2024,6
2039,4
2147,2
2218,-1
2236,1
2273,0
2308,-3
2323,-1
2342,-3
2378,-6
2407,-4
2449,-6
2475,-3
2525,-1
2612,-3
2627,0
2642,-2
2656,1
2670,-2
2720,0
2742,2
2769,0
2809,2
2840,4
2853,6
2861,3
2868,5
