Seconds_Since_Start,Score_Difference
99,2
129,4
147,2
170,-1
185,1
227,3
256,5
284,7
323,9
350,6
388,3
437,0
463,2
473,-1
503,-3
549,-6
593,-9
611,-6
631,-9
690,-12
720,-15
758,-13
779,-16
801,-14
838,-16
869,-18
883,-15
915,-13
926,-16
948,-18
986,-16
1017,-18
1044,-21
1054,-19
1118,-21
1187,-19
1230,-17
1247,-20
1294,-18
1338,-15
1361,-18
1372,-16
1384,-19
1399,-16
1439,-19
1470,-21
1486,-19
1515,-17
1533,-20
1553,-23
1563,-21
1583,-18
1661,-21
1694,-19
1708,-22
1724,-20
1742,-22
1751,-20
1785,-22
1800,-19
1822,-21
1858,-19
1877,-21
1913,-19
1961,-21
1968,-19
1989,-21
1998,-19
2009,-21
2015,-23
2032,-21
2051,-24
2084,-27
2121,-24
2142,-22
2194,-23
2210,-20
2250,-22
2293,-20
2309,-23
2324,-25
2343,-23
2364,-25
2377,-24
2401,-22
2420,-24
2478,-26
2492,-24
2509,-26
2524,-23
2581,-20
2600,-22
2611,-19
2635,-17
2674,-16
2683,-18
2708,-15
2730,-17
2746,-19
2760,-17
2795,-19
2808,-17
2830,-15
2860,-12
