Seconds_Since_Start,Score_Difference
21,-2
54,-4
69,-2
166,-5
181,-4
211,-6
243,-8
271,-11
285,-8
316,-6
333,-9
356,-11
375,-13
402,-15
412,-12
432,-15
449,-12
471,-14
481,-12
490,-14
499,-10
530,-8
546,-11
566,-8
577,-10
590,-8
639,-10
650,-8
669,-10
692,-12
736,-10
760,-8
787,-6
802,-8
820,-5
874,-8
901,-5
936,-3
958,-2
981,-4
1016,-7
1027,-5
1050,-7
1062,-5
1081,-8
1093,-6
1113,-8
1124,-6
1139,-8
1172,-6
1206,-5
1233,-2
1281,-5
1289,-3
1291,-1
1312,-2
1336,-1
1375,1
1391,-2
1435,-4
1471,-6
1547,-8
1558,-6
1587,-8
1598,-6
1647,-8
1693,-6
1722,-4
1743,-2
1769,-4
1789,-6
1800,-4
1813,-6
1836,-3
1860,-1
1886,-3
1898,-2
1913,-5
1940,-3
1964,-5
1994,-3
2016,-5
2033,-2
2058,-5
2098,-3
2111,-5
2132,-6
2197,-4
2211,-7
2225,-4
2246,-7
2270,-9
2311,-11
2334,-13
2383,-15
2393,-13
2446,-15
2566,-17
2624,-19
2655,-17
2684,-15
2716,-13
2750,-10
2789,-12
2794,-10
2815,-12
2821,-10
2855,-8
2880,-6
