Seconds_Since_Start,Score_Difference
13,2
31,0
53,3
87,5
121,2
148,0
165,2
200,0
213,-3
234,-1
277,2
323,-1
384,-3
403,-1
440,-3
453,-1
483,1
514,-2
541,0
563,-2
576,-5
601,-3
614,-5
625,-3
664,-1
679,-3
755,-1
799,-4
811,-1
825,-4
835,-1
872,0
918,2
994,-1
1011,2
1022,-1
1031,1
1078,-1
1099,2
1122,0
1138,2
1165,4
1181,1
1201,3
1219,0
1240,2
1260,0
1269,2
1299,4
1342,2
1394,0
1403,2
1497,0
1561,3
1633,5
1650,3
1667,5
1679,2
1716,4
1737,2
1801,4
1833,2
1845,5
1887,3
1911,1
1933,-1
1967,1
1999,-1
2034,-3
2050,-1
2078,1
2088,2
2105,0
2116,2
2150,-1
2159,-4
2216,-7
2237,-5
2287,-7
2288,-8
2347,-10
2361,-7
2380,-10
2459,-7
2476,-10
2516,-9
2532,-12
2547,-10
2568,-12
2583,-14
2688,-11
2792,-13
2802,-10
2823,-8
2834,-5
2861,-7
2867,-9
2876,-6
