Seconds_Since_Start,Score_Difference
43,2
112,0
123,2
155,1
160,3
174,0
251,2
295,0
334,-2
361,0
389,2
421,0
428,2
434,0
482,2
502,4
570,6
581,4
615,2
642,4
651,2
664,4
677,1
689,2
700,0
720,2
759,5
789,3
812,5
851,2
865,5
883,3
912,5
956,8
969,6
1005,4
1029,6
1064,8
1086,6
1134,8
1185,11
1200,9
1211,10
1231,7
1265,6
1303,4
1338,2
1371,0
1396,2
1411,5
1432,3
1450,0
1467,3
1500,2
1550,4
1584,6
1609,3
1625,5
1632,4
1670,1
1706,4
1732,1
1771,3
1781,2
1803,1
1850,4
1862,2
1874,5
1916,3
1950,5
1970,2
1981,4
2029,2
2075,4
2086,6
2099,4
2110,6
2132,8
2160,7
2198,9
2275,12
2305,14
2319,12
2320,13
2386,11
2426,8
2447,6
2475,4
2489,6
2508,3
2573,5
2599,2
2612,4
2630,2
2651,4
2664,2
2742,0
2777,-2
2789,0
2806,3
2843,1
2877,-1
