Seconds_Since_Start,Score_Difference
38,-2
58,1
71,-1
96,0
127,-2
147,1
166,-1
189,1
238,3
261,1
276,3
304,5
320,3
380,5
423,7
520,9
550,12
575,13
593,11
608,13
635,15
649,12
674,14
734,12
771,10
821,13
832,11
862,13
877,11
891,13
973,15
992,13
1022,15
1036,13
1077,11
1095,14
1110,17
1145,19
1166,16
1226,14
1274,17
1287,15
1298,17
1312,14
1341,16
1368,18
1378,16
1394,19
1407,20
1434,22
1464,24
1491,27
1515,24
1537,27
1552,25
1564,27
1618,25
1634,27
1705,30
1718,28
1750,30
1817,28
1832,31
1846,29
1873,27
1877,28
1921,31
1940,28
1957,31
1975,28
2000,30
2028,33
2065,31
2085,32
2131,34
2145,31
2178,33
2194,31
2260,33
2311,34
2323,32
2356,35
2364,33
2423,31
2447,29
2481,31
2504,33
2521,31
2536,29
2549,32
2564,30
2585,32
2628,30
2651,32
2665,30
2716,33
2743,35
2756,33
2763,36
2792,34
2802,33
2848,35
2859,33
