Seconds_Since_Start,Score_Difference
38,2
113,0
142,-2
175,1
207,-1
228,1
246,-1
295,-3
317,-5
342,-7
380,-5
450,-3
484,-1
563,-3
593,-5
610,-2
627,-4
655,-6
693,-8
720,-10
737,-8
802,-6
876,-8
967,-10
1000,-7
1086,-8
1106,-10
1122,-8
1169,-10
1180,-8
1214,-10
1241,-7
1267,-5
1276,-7
1296,-5
1333,-7
1334,-6
1356,-3
1435,-5
1491,-3
1509,-6
1550,-9
1570,-7
1598,-9
1613,-7
1653,-5
1683,-7
1697,-4
1720,-6
1762,-4
1778,-6
1808,-8
1829,-10
1873,-13
1893,-11
1914,-13
1940,-11
2030,-8
2083,-10
2108,-7
2158,-10
2209,-8
2221,-10
2240,-8
2285,-7
2354,-8
2407,-10
2430,-7
2461,-5
2549,-2
2591,0
2630,2
2684,0
2755,-2
2793,0
2870,1
2875,-1
