Seconds_Since_Start,Score_Difference
66,-1
118,-3
143,-5
173,-3
179,-5
197,-7
209,-4
234,-3
252,-5
292,-7
306,-5
321,-7
334,-5
352,-7
372,-5
451,-3
472,-1
496,-3
526,-2
560,-4
642,-6
718,-8
765,-10
779,-8
798,-11
823,-9
862,-11
889,-14
951,-13
970,-15
1007,-12
1017,-14
1038,-12
1052,-14
1095,-16
1109,-15
1150,-13
1178,-11
1199,-13
1221,-11
1226,-13
1251,-10
1291,-8
1301,-10
1374,-8
1432,-10
1534,-12
1651,-14
1673,-12
1709,-10
1729,-11
1775,-13
1796,-11
1816,-13
1833,-12
1908,-10
1950,-7
1989,-6
2043,-4
2087,-7
2104,-6
2133,-8
2197,-5
2290,-8
2309,-6
2351,-8
2373,-5
2393,-8
2421,-5
2442,-8
2480,-11
2499,-9
2506,-11
2523,-9
2569,-11
2624,-13
2635,-11
2655,-9
2694,-11
2709,-9
2726,-11
2779,-9
2789,-11
2804,-9
2832,-7
2868,-5
2869,-7
2872,-9
