Seconds_Since_Start,Score_Difference
53,2
81,4
102,2
158,0
170,3
192,1
211,3
231,2
261,0
273,2
293,0
313,-2
328,0
353,-2
379,-5
441,-3
458,-5
468,-3
519,0
551,2
587,3
605,2
644,0
762,-2
786,-4
860,-2
910,0
932,-1
965,-3
981,-1
1033,-3
1040,-2
1054,0
1129,-2
1175,0
1227,0
1264,3
1358,1
1373,3
1390,0
1527,3
1547,0
1559,1
1594,3
1619,4
1633,6
1661,8
1674,6
1736,3
1757,5
1792,3
1804,6
1819,3
1843,0
1886,-3
1938,0
1969,2
1985,0
2001,3
2028,5
2048,3
2082,5
2115,7
2130,5
2150,7
2179,9
2257,10
2283,12
2439,9
2480,7
2509,4
2570,6
2610,8
2634,7
2675,9
2765,6
2788,8
2809,11
2813,9
2825,11
2854,13
