Seconds_Since_Start,Score_Difference
18,-2
41,-4
91,-6
128,-8
151,-10
198,-8
214,-5
226,-7
241,-5
250,-7
302,-10
320,-8
353,-10
385,-8
409,-6
426,-8
440,-6
468,-4
472,-6
491,-4
533,-7
559,-5
583,-7
620,-10
648,-8
690,-9
756,-11
776,-8
794,-5
839,-3
853,-5
869,-3
903,-6
932,-9
970,-8
1010,-10
1044,-8
1146,-6
1156,-8
1175,-6
1186,-9
1211,-7
1223,-10
1239,-8
1258,-10
1283,-8
1297,-10
1315,-9
1358,-11
1373,-8
1380,-11
1390,-12
1412,-9
1428,-10
1439,-12
1470,-10
1484,-11
1511,-14
1550,-16
1566,-14
1579,-16
1596,-19
1614,-17
1624,-19
1659,-21
1746,-24
1807,-22
1859,-20
1879,-23
1895,-21
1902,-24
1929,-26
1942,-25
2001,-22
2035,-24
2071,-22
2102,-24
2142,-22
2158,-24
2197,-21
2257,-19
2273,-17
2283,-19
2321,-22
2354,-24
2407,-26
2433,-29
2449,-27
2465,-30
2500,-32
2518,-29
2542,-31
2606,-29
2618,-32
2635,-29
2669,-26
2723,-28
2780,-26
2797,-28
