Seconds_Since_Start,Score_Difference
22,-3
46,-1
102,1
126,-2
171,0
185,-2
202,1
246,3
300,1
320,3
386,1
412,3
422,0
475,-2
497,1
516,-2
534,1
579,3
616,2
663,0
674,2
684,0
689,2
714,0
719,3
767,5
793,8
830,6
871,9
913,11
948,9
981,12
1033,10
1060,12
1086,10
1110,8
1118,11
1139,9
1168,7
1227,5
1307,7
1324,4
1350,6
1372,9
1391,7
1525,9
1543,7
1565,9
1585,8
1629,10
1673,8
1714,11
1734,13
1780,15
1799,13
1826,11
1839,14
1858,16
1896,13
1961,11
1974,14
2014,16
2109,14
2154,16
2199,15
2235,17
2254,19
2355,21
2373,20
2387,22
2422,20
2441,21
2472,23
2495,21
2518,23
2534,22
2554,25
2581,23
2619,25
2648,24
2659,22
2685,19
2725,17
2754,15
2773,18
2806,20
2851,23
