Seconds_Since_Start,Score_Difference
41,-2
59,0
69,-2
95,0
164,-2
187,-5
204,-3
221,-5
241,-3
252,-5
279,-7
300,-5
305,-7
328,-9
337,-7
342,-8
349,-5
388,-7
408,-5
429,-7
444,-5
454,-8
467,-6
508,-8
530,-6
550,-7
598,-9
617,-7
644,-5
656,-8
687,-11
698,-9
746,-11
763,-10
799,-12
815,-10
828,-12
873,-10
887,-12
956,-14
976,-16
992,-14
1018,-12
1042,-10
1075,-8
1098,-5
1115,-8
1138,-5
1162,-8
1186,-6
1196,-9
1214,-7
1222,-10
1292,-8
1308,-11
1330,-14
1352,-12
1364,-14
1376,-12
1387,-14
1405,-12
1431,-10
1437,-12
1484,-10
1522,-8
1552,-11
1571,-8
1586,-5
1602,-7
1629,-10
1643,-7
1657,-9
1685,-7
1711,-10
1749,-13
1761,-11
1779,-14
1798,-11
1837,-9
1878,-11
1892,-9
1942,-7
1962,-10
1999,-13
2021,-11
2029,-14
2113,-16
2158,-13
2245,-11
2308,-9
2343,-7
2359,-9
2375,-7
2436,-9
2447,-8
2468,-10
2483,-8
2505,-11
2533,-13
2548,-11
2567,-10
2592,-8
2612,-6
2624,-9
2697,-10
2782,-13
2846,-15
2848,-13
