Seconds_Since_Start,Score_Difference
35,-2
55,0
88,-2
111,1
135,-1
148,1
171,3
217,1
230,3
248,1
277,-1
315,-3
335,-1
387,-3
399,-1
426,1
452,3
473,1
502,-1
570,1
588,-2
627,0
666,2
695,5
734,3
790,0
823,-2
834,0
847,-2
890,-4
949,-2
971,0
991,-2
1001,0
1017,-2
1033,0
1059,-2
1088,0
1106,1
1119,-1
1133,2
1246,0
1260,3
1275,0
1302,-2
1324,0
1338,-2
1347,1
1369,-1
1390,-3
1404,0
1436,-2
1503,0
1566,2
1626,4
1645,2
1672,0
1695,2
1711,0
1745,-2
1768,1
1782,-2
1814,-4
1838,-2
1861,-5
1879,-3
1916,-1
1933,-4
1944,-1
1958,-3
1996,-5
2096,-4
2115,-6
2154,-8
2160,-6
2197,-8
2261,-10
2287,-12
2310,-10
2381,-8
2391,-10
2402,-7
2425,-9
2463,-12
2485,-13
2497,-10
2512,-12
2520,-10
2540,-12
2556,-9
2604,-11
2630,-13
2644,-15
2669,-17
2714,-18
2777,-15
2790,-13
2801,-15
2821,-12
2838,-14
2851,-13
2856,-10
