Seconds_Since_Start,Score_Difference
29,-2
78,1
103,4
136,2
166,0
182,2
199,0
226,-2
240,0
260,-2
282,0
292,-2
309,0
323,-2
369,-4
460,-3
486,-1
496,-3
565,-5
599,-7
614,-5
656,-7
677,-9
735,-7
772,-5
815,-7
856,-4
877,-6
889,-5
913,-8
925,-6
951,-9
970,-11
985,-8
996,-11
1020,-9
1037,-11
1053,-9
1067,-10
1078,-8
1111,-6
1125,-8
1154,-10
1208,-7
1231,-9
1265,-7
1294,-5
1324,-7
1335,-5
1377,-3
1399,-6
1408,-3
1440,-5
1504,-2
1530,0
1579,-2
1601,1
1661,3
1684,5
1772,7
1794,5
1797,7
1839,5
1856,7
1879,5
1998,3
2020,5
2027,3
2063,6
2108,3
2155,5
2159,4
2187,2
2202,4
2217,2
2305,0
2342,1
2355,-1
2408,-4
2446,-6
2592,-4
2623,-2
2652,0
2702,3
2730,1
2823,3
2830,2
2866,4
2869,1
2870,2
2877,0
3343,3
3434,0
3540,-2
3554,0
4049,2
4074,0
4116,-2
4160,0
4178,-3
4194,-1
4311,-3
