Seconds_Since_Start,Score_Difference
24,2
74,0
91,3
139,1
159,3
183,5
247,8
265,5
274,7
311,4
352,2
367,5
427,7
439,5
457,3
484,1
513,-2
535,0
552,2
577,4
594,1
613,-1
647,-3
665,-1
675,-5
688,-2
709,-5
714,-7
719,-4
736,-6
755,-8
816,-6
886,-8
901,-5
958,-3
1000,-1
1014,-3
1033,-5
1053,-7
1120,-6
1136,-4
1148,-6
1180,-8
1197,-12
1214,-10
1222,-11
1261,-13
1277,-16
1288,-14
1300,-17
1312,-15
1331,-17
1353,-15
1366,-18
1440,-20
1458,-22
1475,-19
1591,-20
1596,-23
1671,-25
1686,-23
1725,-19
1735,-22
1753,-20
1832,-16
1861,-14
1872,-16
1919,-18
2001,-20
2027,-18
2042,-21
2062,-19
2093,-17
2135,-20
2198,-22
2228,-20
2241,-22
2270,-20
2340,-17
2373,-19
2431,-16
2503,-19
2564,-21
2656,-19
2669,-22
2742,-19
2845,-17
2870,-15
