Seconds_Since_Start,Score_Difference
26,-2
45,0
64,-2
138,0
168,2
192,0
259,2
286,0
309,3
346,5
352,3
364,6
384,4
407,2
479,0
534,2
553,4
604,2
658,3
676,6
687,3
762,5
780,3
795,4
806,2
823,0
836,2
874,5
939,7
970,9
993,8
1034,6
1065,8
1088,6
1179,4
1193,7
1214,5
1244,3
1270,0
1301,-2
1350,0
1364,-2
1406,-4
1414,-2
1461,1
1497,-1
1517,1
1606,-1
1619,0
1668,2
1702,5
1724,3
1743,5
1821,7
1841,5
1864,7
1881,5
1917,3
1957,6
1991,8
2008,6
2024,7
2092,5
2159,3
2211,6
2249,9
2273,6
2307,3
2363,5
2389,7
2408,9
2441,7
2464,9
2545,7
2610,5
2629,7
2671,9
2693,11
2775,10
2803,8
2866,5
