Seconds_Since_Start,Score_Difference
36,-2
55,0
73,3
93,5
120,3
152,1
260,3
277,1
351,3
372,1
395,4
408,3
484,5
513,7
528,5
544,6
596,7
663,5
678,7
690,8
700,6
783,4
804,7
847,9
912,12
940,10
958,12
994,10
1013,7
1044,5
1206,3
1219,5
1230,3
1253,5
1294,7
1308,5
1361,7
1370,5
1393,6
1439,8
1476,10
1518,12
1550,15
1577,17
1636,18
1656,21
1666,18
1675,20
1692,17
1700,19
1712,17
1742,19
1804,16
1826,13
1844,15
1872,13
1898,15
1927,17
1978,15
2025,17
2046,15
2061,17
2079,15
2099,17
2106,15
2133,16
2233,14
2249,16
2292,14
2321,12
2342,14
2360,12
2380,9
2443,7
2487,10
2512,9
2549,7
2572,9
2585,8
2690,11
2699,9
2725,11
2745,9
2773,7
2805,9
2845,11
