Seconds_Since_Start,Score_Difference
93,-2
139,1
152,-1
184,-3
245,-6
295,-8
355,-11
366,-9
427,-7
468,-9
489,-6
584,-4
594,-7
616,-6
635,-4
656,-2
674,-4
679,-2
759,-4
787,-6
821,-9
842,-11
902,-13
926,-11
993,-13
1023,-16
1041,-14
1059,-16
1113,-18
1133,-16
1200,-18
1260,-21
1283,-19
1306,-16
1322,-18
1334,-16
1347,-18
1362,-16
1391,-18
1430,-21
1456,-18
1532,-16
1551,-18
1576,-16
1623,-18
1657,-15
1724,-13
1759,-11
1807,-9
1851,-11
1896,-14
1927,-16
1967,-14
2021,-16
2034,-14
2051,-16
2100,-14
2125,-11
2147,-14
2160,-11
2192,-9
2210,-11
2225,-9
2272,-11
2294,-14
2336,-12
2390,-15
2418,-12
2455,-9
2477,-11
2494,-9
2524,-11
2552,-8
2575,-10
2626,-13
2680,-11
2758,-8
2781,-5
2801,-7
2812,-4
2851,-5
2854,-7
2861,-9
