Seconds_Since_Start,Score_Difference
15,-2
59,0
82,-2
110,1
144,-2
161,0
170,-2
192,-4
212,-2
237,0
270,-2
288,1
300,-2
353,-4
427,-3
432,-5
447,-2
465,-4
515,-6
546,-8
576,-10
591,-8
616,-6
636,-8
679,-10
716,-12
736,-10
787,-8
812,-5
838,-7
858,-5
864,-8
899,-11
927,-13
931,-11
963,-14
977,-12
987,-14
1001,-12
1017,-10
1037,-12
1063,-10
1078,-13
1125,-10
1149,-13
1173,-11
1193,-9
1248,-12
1290,-15
1310,-17
1332,-15
1369,-12
1388,-15
1440,-17
1486,-20
1505,-17
1531,-15
1548,-12
1557,-14
1569,-12
1586,-14
1606,-11
1631,-14
1652,-11
1676,-8
1693,-10
1747,-8
1821,-11
1856,-13
1873,-11
1888,-14
1906,-11
1944,-9
1955,-12
2002,-9
2058,-12
2074,-9
2099,-7
2127,-9
2131,-6
2171,-8
2184,-5
2219,-2
2256,-4
2275,-1
2285,-4
2314,-2
2329,-5
2408,-3
2429,-5
2441,-3
2471,-1
2516,-3
2543,-1
2603,-3
2652,-1
2709,-4
2793,-6
2817,-3
2829,0
3339,2
3349,0
3368,3
3398,1
3436,-1
3458,-4
3478,-1
3513,2
3530,0
3560,-2
3567,0
3577,-2
3598,1
