Seconds_Since_Start,Score_Difference
47,-2
60,0
76,-1
108,1
130,2
138,1
149,3
169,5
190,3
205,5
214,3
252,1
266,3
287,1
306,3
327,5
343,3
353,5
370,3
417,0
459,2
484,5
516,7
534,4
600,6
627,3
639,5
674,7
683,5
693,8
762,10
782,9
809,7
879,9
925,7
974,10
1054,13
1096,10
1120,7
1136,9
1167,12
1179,9
1193,11
1209,8
1249,10
1284,8
1340,10
1362,13
1380,11
1413,14
1448,12
1503,14
1523,12
1573,14
1595,17
1609,15
1629,13
1653,15
1671,18
1688,20
1767,18
1858,21
1903,19
1952,21
2006,23
2033,25
2051,23
2065,25
2073,22
2090,25
2122,27
2180,29
2195,27
2218,25
2240,27
2261,29
2275,27
2288,30
2314,28
2336,25
2368,23
2399,25
2410,23
2454,21
2475,23
2491,21
2521,23
2603,25
2615,27
2630,24
2656,23
2778,25
2790,23
2800,26
2813,24
