Seconds_Since_Start,Score_Difference
20,-2
30,0
70,-3
83,-1
108,2
159,1
184,-1
247,2
260,0
282,2
294,0
305,2
346,0
416,-2
435,0
450,-2
468,0
493,2
525,0
541,3
556,1
574,4
602,6
622,4
643,2
655,3
687,2
753,-1
763,1
793,-1
814,-3
847,-5
861,-3
872,-6
891,-8
906,-10
956,-8
969,-10
987,-8
1004,-10
1038,-12
1058,-9
1071,-10
1084,-8
1089,-9
1112,-7
1135,-5
1153,-7
1165,-5
1235,-3
1251,-6
1279,-8
1298,-6
1309,-9
1352,-6
1367,-8
1404,-10
1413,-8
1491,-6
1544,-4
1566,-6
1579,-4
1604,-2
1624,-4
1650,-2
1670,-4
1684,-2
1715,0
1732,-2
1749,0
1793,-2
1825,-5
1851,-2
1929,1
1984,-1
2045,1
2067,-2
2106,-4
2129,-6
2212,-8
2271,-5
2310,-7
2347,-9
2371,-7
2384,-9
2420,-11
2437,-9
2458,-12
2520,-14
2548,-17
2587,-15
2616,-12
2632,-14
2666,-12
2696,-10
2756,-12
2770,-10
2808,-12
2824,-10
2838,-12
2867,-14
2874,-11
