Seconds_Since_Start,Score_Difference
55,-2
135,0
152,-2
162,0
171,-2
199,-5
215,-7
243,-9
275,-12
322,-10
351,-8
387,-6
412,-8
429,-6
455,-4
472,-6
522,-9
574,-7
588,-9
602,-6
625,-3
638,-5
693,-3
716,-7
735,-8
779,-5
792,-7
804,-5
839,-3
855,-5
872,-3
886,-6
909,-4
931,-1
967,-3
981,-1
993,-3
1017,-4
1025,-1
1056,0
1085,2
1095,0
1125,3
1144,1
1172,-2
1191,-1
1228,1
1276,3
1333,1
1379,3
1403,4
1409,3
1440,3
1450,1
1465,4
1503,7
1573,4
1640,7
1662,5
1757,7
1786,9
1811,10
1908,8
1928,11
1944,8
1958,11
2006,10
2019,12
2046,10
2068,13
2081,10
2114,8
2175,10
2263,12
2284,10
2340,12
2347,11
2384,9
2503,11
2591,14
2621,16
2646,14
2666,16
2678,14
2731,16
2742,14
2758,16
2765,13
2792,10
2813,12
2834,10
2865,7
