Seconds_Since_Start,Score_Difference
49,-2
71,0
89,-2
106,1
135,-1
158,1
185,3
209,4
237,7
247,4
260,7
273,5
284,7
303,5
319,7
338,5
359,8
400,10
426,12
446,10
467,13
506,11
574,9
602,12
616,10
688,8
755,6
774,8
810,11
877,9
912,7
921,8
938,6
1030,4
1055,2
1087,0
1109,-2
1205,-4
1252,-2
1265,-4
1291,-2
1311,-4
1332,-2
1365,-1
1369,1
1407,3
1421,1
1440,3
1494,5
1522,8
1557,10
1594,12
1636,10
1662,12
1684,10
1719,13
1740,11
1765,9
1798,7
1809,10
1835,13
1873,10
1898,12
1924,15
1951,13
1984,11
1998,13
2011,10
2042,8
2057,10
2088,11
2121,10
2133,13
2153,11
2160,14
2174,11
2194,12
2208,10
2227,13
2243,11
2252,13
2271,11
2292,13
2308,11
2316,13
2331,10
2370,13
2463,11
2469,13
2494,10
2508,12
2538,14
2571,17
2607,19
2642,22
2677,20
2721,23
2794,22
2830,19
2843,22
