Seconds_Since_Start,Score_Difference
19,2
34,0
60,-2
80,0
126,2
145,0
215,-3
288,-5
306,-3
316,-6
344,-4
358,-7
381,-5
483,-3
489,-5
520,-2
539,-4
551,-2
583,0
636,-2
652,0
671,-2
718,1
731,-1
752,1
764,-1
777,2
827,4
897,6
910,4
936,6
962,8
979,6
1006,4
1154,2
1169,4
1191,6
1212,3
1243,1
1262,3
1276,1
1292,3
1332,1
1352,-2
1369,1
1389,-1
1451,-3
1470,-1
1519,-2
1560,1
1595,3
1606,1
1647,-1
1658,1
1680,4
1704,2
1732,-1
1769,-2
1787,0
1804,-2
1853,0
1898,2
1909,0
1934,2
1943,-1
1970,1
1987,-1
2001,2
2030,-1
2054,1
2096,3
2113,0
2123,3
2155,5
2189,8
2205,6
2220,8
2265,6
2291,8
2310,5
2346,2
2372,-1
2409,-4
2440,-7
2461,-4
2478,-6
2530,-4
2555,-6
2581,-9
2600,-12
2672,-15
2696,-12
2716,-15
2766,-18
2798,-21
