Seconds_Since_Start,Score_Difference
36,-2
65,-4
86,-2
95,-4
121,-2
136,-4
154,-2
241,-4
284,-6
307,-8
390,-11
432,-13
461,-12
517,-10
523,-12
547,-10
555,-12
583,-10
620,-12
718,-14
749,-12
790,-10
805,-13
880,-11
910,-13
923,-11
975,-14
1008,-16
1030,-14
1043,-17
1065,-14
1083,-17
1100,-14
1121,-17
1173,-15
1198,-17
1251,-16
1281,-19
1309,-17
1475,-15
1493,-17
1562,-14
1584,-11
1604,-13
1617,-10
1628,-11
1657,-12
1696,-10
1717,-12
1741,-10
1785,-8
1806,-10
1823,-7
1837,-9
1861,-7
1920,-9
1992,-7
2009,-10
2086,-12
2102,-10
2114,-12
2136,-14
2160,-11
2189,-13
2208,-11
2227,-13
2292,-15
2311,-12
2337,-10
2354,-12
2391,-10
2411,-12
2429,-13
2444,-10
2455,-12
2480,-10
2498,-12
2526,-15
2601,-17
2624,-15
2644,-17
2686,-19
2701,-18
2753,-16
2766,-18
2778,-20
2801,-18
2849,-16
2877,-14
