Seconds_Since_Start,Score_Difference
21,-2
52,0
111,2
141,4
199,6
225,5
258,3
280,6
290,4
317,1
332,4
356,2
382,0
419,-2
438,-1
457,-4
477,-1
516,-3
535,-5
582,-8
617,-11
636,-9
677,-11
714,-13
741,-16
753,-15
778,-18
813,-17
844,-18
881,-20
889,-18
921,-16
948,-18
966,-16
1018,-18
1034,-15
1068,-13
1108,-11
1164,-9
1171,-11
1184,-9
1204,-7
1223,-9
1235,-7
1248,-9
1262,-7
1283,-10
1333,-12
1373,-14
1391,-17
1417,-19
1438,-18
1483,-20
1512,-22
1531,-19
1570,-17
1602,-15
1623,-12
1670,-14
1699,-12
1724,-15
1752,-13
1776,-16
1822,-17
1832,-14
1871,-12
1911,-14
1965,-12
1990,-10
2016,-8
2042,-10
2065,-7
2110,-4
2129,1
2217,3
2228,1
2275,3
2310,5
2335,3
2432,5
2474,7
2498,4
2522,6
2546,5
2564,8
2590,6
2627,3
2644,5
2666,3
2692,1
2717,-1
2743,1
2793,-2
2856,-4
2862,-4
2874,-6
2878,-4
