Seconds_Since_Start,Score_Difference
24,-3
44,0
85,3
114,2
147,4
170,3
225,2
246,0
281,2
314,5
347,3
395,5
437,3
482,1
490,3
508,1
527,-1
616,1
631,-1
638,1
647,-2
659,1
670,-2
685,-4
707,-2
720,-5
749,-7
820,-5
840,-7
873,-5
897,-7
930,-10
941,-8
966,-6
1002,-8
1033,-11
1094,-9
1135,-11
1165,-13
1174,-10
1191,-7
1206,-8
1239,-11
1261,-10
1299,-8
1339,-7
1360,-4
1406,-7
1417,-5
1456,-2
1523,-5
1534,-3
1586,-5
1637,-7
1656,-9
1681,-11
1704,-13
1740,-16
1768,-18
1787,-16
1811,-14
1836,-16
1857,-14
1871,-16
1883,-14
1893,-16
1913,-18
1956,-15
1981,-13
2024,-14
2059,-17
2101,-19
2135,-17
2255,-14
2301,-11
2346,-9
2392,-11
2444,-13
2475,-15
2488,-13
2515,-15
2526,-13
2539,-15
2549,-13
2609,-10
2626,-12
2643,-14
2655,-12
2714,-10
2760,-8
2774,-9
2805,-11
2811,-8
2831,-10
2837,-10
2858,-12
2869,-10
