Seconds_Since_Start,Score_Difference
45,2
60,0
86,2
127,0
159,-2
208,0
247,3
264,1
284,3
305,1
317,4
337,2
349,5
356,3
379,4
465,6
490,4
505,6
517,4
529,6
566,8
584,5
610,8
635,6
651,8
699,6
720,8
734,10
757,8
813,6
840,8
855,6
869,8
889,6
907,8
926,5
940,3
955,6
1000,7
1013,9
1035,7
1083,10
1127,8
1144,11
1203,13
1225,10
1253,12
1269,10
1281,11
1334,9
1370,11
1411,8
1427,11
1432,10
1478,7
1503,9
1524,7
1555,10
1572,8
1603,6
1619,4
1637,2
1693,4
1717,2
1802,-1
1816,1
1839,3
1853,1
1866,3
1886,5
1902,3
1930,5
1946,3
1969,6
1987,4
2038,6
2068,4
2091,7
2114,5
2180,3
2262,5
2362,3
2447,5
2470,2
2500,5
2524,2
2540,4
2565,2
2580,4
2599,2
2632,4
2647,2
2699,4
2741,2
2763,4
2778,2
2802,1
2833,-1
2846,-2
2851,0
2861,-3
2867,-1
2870,-3
