Seconds_Since_Start,Score_Difference
25,-2
39,0
52,-2
62,1
79,-1
100,1
131,-1
179,2
220,4
240,6
289,4
307,6
310,4
349,7
381,5
393,7
418,4
452,2
503,5
521,3
576,1
587,3
636,5
657,3
691,1
711,3
719,1
778,2
791,4
806,1
857,3
871,2
901,0
934,-2
957,-4
998,-7
1040,-9
1065,-12
1107,-9
1145,-10
1165,-8
1182,-10
1201,-8
1236,-10
1250,-8
1288,-6
1313,-3
1346,-1
1359,-3
1374,-5
1411,-7
1438,-9
1472,-10
1499,-12
1535,-10
1556,-13
1569,-10
1629,-8
1650,-11
1669,-12
1692,-14
1706,-11
1755,-13
1769,-10
1825,-7
1848,-10
1862,-7
1886,-5
1900,-8
1968,-6
2001,-4
2021,-2
2040,-3
2054,-1
2081,-3
2093,0
2115,2
2153,5
2160,4
2204,6
2222,4
2248,3
2292,6
2351,9
2366,6
2421,8
2435,6
2473,4
2518,2
2555,0
2593,-2
2644,0
2690,-2
2721,0
2761,2
2826,5
2843,8
2855,9
2870,11
