Seconds_Since_Start,Score_Difference
34,2
52,0
74,3
88,0
107,2
120,0
145,-2
170,-4
197,-6
213,-4
277,-6
336,-8
385,-10
417,-8
458,-10
483,-12
499,-10
513,-13
548,-10
565,-12
582,-10
607,-8
633,-10
657,-11
680,-13
738,-11
751,-13
813,-16
837,-14
865,-16
877,-13
889,-15
948,-17
994,-19
1045,-22
1075,-24
1113,-27
1144,-29
1168,-31
1192,-28
1211,-27
1246,-25
1289,-28
1318,-26
1341,-28
1358,-26
1383,-24
1439,-26
1487,-28
1517,-30
1527,-28
1566,-30
1585,-28
1599,-30
1618,-27
1632,-29
1650,-27
1664,-30
1703,-33
1737,-35
1754,-33
1797,-35
1811,-32
1846,-30
1863,-32
1893,-35
1924,-36
1943,-34
1962,-31
1979,-34
1994,-32
2021,-30
2067,-28
2094,-25
2109,-27
2127,-25
2160,-23
2181,-21
2194,-22
2227,-23
2241,-21
2284,-24
2319,-21
2355,-19
2375,-16
2407,-18
2422,-15
2435,-17
2470,-15
2505,-12
2523,-14
2538,-12
2567,-9
2589,-12
2621,-14
2657,-15
2677,-16
2694,-14
2703,-15
2718,-13
2757,-16
2797,-18
2817,-17
2839,-16
