Seconds_Since_Start,Score_Difference
29,2
39,1
84,-2
95,0
116,3
137,1
174,4
202,6
225,8
303,6
325,8
354,10
377,13
397,11
408,13
419,11
455,9
502,11
542,9
553,11
605,9
638,6
709,4
755,2
849,3
912,6
991,5
1027,7
1062,9
1122,7
1135,9
1185,6
1230,4
1238,7
1260,10
1270,8
1296,5
1308,8
1327,6
1346,8
1381,7
1417,10
1438,7
1488,10
1554,12
1582,14
1594,12
1606,15
1662,17
1691,14
1706,16
1721,15
1751,18
1830,19
1844,21
1855,19
1873,17
1939,15
1945,17
1990,15
2034,12
2072,14
2092,12
2100,14
2144,16
2160,17
2193,19
2211,17
2230,20
2246,18
2258,20
2270,18
2291,16
2302,19
2317,17
2328,20
2350,23
2381,25
2395,23
2420,25
2428,22
2445,24
2476,26
2510,28
2532,26
2566,24
2617,22
2643,24
2651,23
2661,25
2677,23
2796,21
2815,24
2862,26
