Seconds_Since_Start,Score_Difference
40,2
96,4
106,2
138,4
146,2
158,4
177,3
203,1
218,3
242,5
254,2
267,4
281,1
329,-1
349,2
391,0
410,2
424,0
450,-2
468,0
494,1
516,-1
542,-4
559,-1
573,-4
595,-2
630,-4
656,-7
690,-5
699,-8
744,-6
757,-9
775,-7
788,-9
811,-7
823,-9
836,-7
863,-5
874,-7
888,-5
904,-7
951,-5
976,-3
994,-5
1014,-3
1037,-1
1062,-3
1132,-5
1147,-2
1170,-4
1182,-2
1198,-4
1222,-1
1231,1
1278,-1
1306,0
1319,-1
1343,-3
1356,0
1373,-2
1400,-5
1433,-7
1440,-4
1468,-3
1479,-6
1513,-4
1554,-6
1576,-4
1612,-6
1633,-3
1646,-5
1669,-8
1690,-10
1706,-8
1731,-10
1767,-12
1798,-15
1815,-12
1831,-13
1883,-11
1905,-9
1995,-7
2037,-5
2069,-7
2086,-5
2125,-3
2175,-1
2188,-3
2208,-1
2223,-3
2248,-6
2262,-4
2277,-6
2293,-3
2308,-5
2358,-7
2384,-4
2408,-2
2449,-4
2458,-2
2480,-4
2506,-6
2520,-4
2580,-2
2598,-4
2615,-2
2630,-4
2662,-2
2679,-4
2732,-2
2753,-4
2815,-2
2843,0
2859,-2
2879,-1
2880,0
3314,-2
3326,1
3349,-1
3450,-2
3469,0
3507,-2
3575,0
3599,-2
