Seconds_Since_Start,Score_Difference
25,2
45,-1
67,1
87,3
124,1
132,3
156,1
176,4
188,2
208,-1
224,2
249,4
266,3
276,4
290,2
308,-1
329,-3
339,-1
357,-3
376,-1
392,-4
414,-6
422,-4
434,-7
449,-5
470,-3
484,-5
507,-3
561,-4
565,-8
653,-11
689,-14
690,-12
741,-14
756,-12
777,-10
818,-7
879,-4
897,-2
916,-5
938,-7
1060,-5
1064,-2
1139,-4
1156,-3
1185,-1
1215,1
1246,3
1265,2
1291,4
1329,5
1383,4
1394,6
1453,3
1473,5
1508,7
1526,4
1605,2
1631,0
1644,2
1688,0
1711,2
1728,-1
1747,1
1781,3
1839,5
1860,3
1880,5
1899,2
1914,4
1929,2
1938,0
1993,-3
2002,0
2019,-3
2030,-1
2071,1
2120,-1
2135,-3
2155,0
2160,-3
2213,-4
2299,-2
2331,0
2361,-3
2373,-1
2415,1
2469,4
2486,2
2503,4
2540,5
2617,2
2693,4
2714,6
2742,9
2760,6
2781,8
2811,10
2817,7
2854,9
2859,7
2860,9
2873,7
