Seconds_Since_Start,Score_Difference
18,2
41,4
71,6
92,8
125,10
141,8
162,6
190,4
217,6
336,9
355,7
390,5
461,8
503,6
522,9
543,6
555,8
573,7
585,10
599,8
620,10
641,7
667,5
681,6
692,5
712,7
719,4
736,2
761,4
778,3
817,1
822,2
832,0
846,2
862,0
886,-2
903,1
913,0
959,2
995,5
1016,7
1117,9
1135,7
1144,9
1161,7
1174,9
1202,11
1233,14
1252,12
1257,14
1282,16
1332,15
1379,13
1396,11
1405,13
1415,11
1434,13
1493,10
1518,12
1567,14
1650,16
1702,15
1720,17
1740,20
1757,18
1769,21
1788,18
1798,21
1940,19
1956,21
1994,23
2064,26
2093,27
2133,25
2152,27
2211,25
2234,23
2251,24
2336,22
2352,24
2378,26
2390,24
2439,25
2456,23
2472,21
2499,19
2526,21
2544,18
2579,20
2605,23
2623,25
2665,23
2702,20
2717,22
2735,20
2766,18
2784,16
2822,18
2848,15
