Seconds_Since_Start,Score_Difference
24,2
105,0
112,2
167,4
206,6
219,4
286,2
307,-1
341,-3
385,-1
412,-4
440,-2
470,0
489,-2
501,0
580,-1
596,1
610,-1
646,1
659,-1
669,1
680,-1
746,2
758,0
781,2
792,-1
932,-3
958,-5
1002,-3
1048,-1
1103,2
1117,4
1135,2
1150,4
1197,6
1248,4
1289,1
1302,3
1338,1
1352,3
1400,5
1440,3
1456,1
1479,3
1520,5
1619,6
1632,4
1675,1
1692,3
1715,1
1736,4
1763,2
1783,4
1821,6
1976,8
2001,10
2027,12
2043,10
2069,13
2106,15
2115,12
2205,14
2250,16
2263,15
2280,17
2313,15
2349,13
2363,15
2390,14
2427,16
2441,13
2497,11
2521,10
2546,8
2564,10
2577,7
2650,9
2695,7
2767,9
2783,6
2800,9
2828,11
2857,8
2868,6
2871,8
