Seconds_Since_Start,Score_Difference
42,-2
59,0
129,-2
155,0
169,-2
183,-1
257,-3
272,-1
295,-4
318,-2
363,-5
389,-3
417,0
431,-2
454,0
473,-1
506,-3
546,-5
564,-3
589,-1
616,1
641,-1
666,1
692,3
717,1
733,2
751,0
785,-2
846,-5
857,-3
876,-5
1002,-7
1043,-9
1062,-7
1108,-5
1192,-3
1214,-1
1237,1
1295,3
1311,1
1334,3
1349,0
1367,2
1391,4
1413,5
1436,2
1473,4
1501,2
1526,4
1559,7
1579,5
1597,2
1616,4
1641,6
1667,9
1686,7
1730,5
1744,8
1787,10
1801,8
1821,10
1851,11
1875,13
1902,11
1924,13
1944,11
1974,9
2003,6
2016,7
2041,5
2085,3
2100,5
2193,3
2262,5
2278,3
2304,1
2363,-1
2384,1
2409,-2
2426,0
2455,-3
2486,-5
2519,-3
2579,-1
2614,1
2637,-2
2684,-4
2697,-3
2716,-6
2757,-8
2771,-6
2838,-8
