Seconds_Since_Start,Score_Difference
87,-3
114,-6
122,-3
146,-5
171,-4
196,-7
210,-5
235,-8
283,-11
317,-9
342,-7
353,-9
373,-8
399,-6
450,-4
465,-2
479,-5
501,-3
513,-6
621,-8
648,-10
663,-8
726,-6
739,-8
751,-6
776,-4
822,-7
834,-5
871,-7
886,-5
910,-8
936,-9
956,-7
971,-10
992,-8
1010,-6
1030,-3
1050,-5
1081,-2
1189,0
1211,-2
1217,1
1240,0
1248,2
1289,0
1309,2
1357,-1
1369,2
1385,0
1394,2
1424,0
1437,2
1502,0
1511,3
1540,1
1572,-2
1615,-3
1649,-5
1666,-3
1696,-6
1727,-8
1756,-6
1774,-8
1809,-9
1822,-7
1870,-10
1912,-7
1930,-9
1959,-7
1974,-9
2044,-8
2058,-11
2085,-9
2102,-11
2111,-8
2126,-11
2160,-9
2199,-10
2222,-12
2270,-10
2294,-8
2318,-10
2330,-8
2352,-6
2372,-8
2414,-11
2425,-10
2448,-8
2485,-6
2502,-7
2512,-5
2534,-7
2580,-5
2606,-7
2613,-5
2633,-8
2675,-10
2685,-9
2709,-7
2727,-9
2801,-6
2806,-8
2825,-6
2843,-4
2864,-7
