Seconds_Since_Start,Score_Difference
38,3
52,0
69,-1
105,1
131,3
150,1
172,-2
189,1
206,-1
229,1
256,4
272,2
310,0
330,2
364,-1
387,2
442,5
485,7
510,5
549,3
574,5
588,4
598,7
625,9
681,12
716,13
738,15
779,13
799,15
814,12
829,15
864,18
887,16
911,18
939,20
1013,18
1035,21
1064,18
1150,21
1164,18
1182,20
1217,23
1239,20
1257,22
1260,23
1274,21
1288,23
1316,25
1380,22
1395,25
1433,27
1482,25
1501,27
1534,30
1568,32
1587,30
1600,32
1611,31
1672,33
1684,31
1721,28
1737,31
1770,33
1889,35
1912,32
1936,35
1961,37
2070,34
2092,37
2157,39
2175,37
2191,39
2228,36
2260,35
2280,37
2305,39
2400,37
2418,39
2432,37
2498,35
2572,32
2637,30
2694,33
2723,35
2758,37
2779,35
2801,33
2840,31
2869,28
