Seconds_Since_Start,Score_Difference
65,2
90,4
114,6
126,4
137,6
165,4
186,1
205,3
234,0
259,3
270,1
280,3
304,1
313,3
328,0
351,3
386,6
399,4
423,7
440,5
509,3
524,6
535,3
562,1
586,3
619,6
665,4
676,6
704,9
717,7
819,5
897,8
949,5
1029,7
1044,5
1052,6
1073,9
1130,7
1145,5
1167,7
1188,6
1215,4
1224,6
1234,4
1266,1
1279,4
1303,2
1336,-1
1369,1
1387,3
1399,0
1408,2
1409,-1
1430,2
1460,5
1476,2
1544,0
1549,3
1581,6
1601,3
1624,1
1665,-2
1697,0
1724,-2
1753,-4
1773,-2
1838,-4
1853,-1
1865,-4
1894,-6
1927,-4
1939,-6
1972,-4
2015,-6
2038,-4
2079,-2
2096,-5
2126,-2
2190,0
2227,2
2253,1
2271,3
2289,0
2303,2
2330,3
2395,6
2404,4
2425,2
2550,1
2572,3
2612,1
2631,2
2682,0
2733,2
2751,-1
2765,1
2778,-1
2812,-3
2862,-1
2871,-2
2880,-4
