Seconds_Since_Start,Score_Difference
16,2
32,1
65,-1
85,1
97,-1
110,1
130,-1
144,1
172,3
182,1
227,-2
242,0
257,-2
277,0
298,3
336,1
366,-1
393,-3
413,-1
417,-3
444,0
486,-1
516,1
544,3
586,1
618,-1
669,1
684,-1
699,1
770,3
785,0
864,-1
886,-4
896,-2
916,-4
935,-2
1044,-5
1064,-3
1149,-5
1200,-4
1217,-6
1232,-4
1261,-2
1292,-4
1330,-6
1350,-8
1394,-6
1407,-8
1422,-9
1437,-7
1440,-10
1526,-13
1539,-11
1568,-9
1603,-8
1624,-6
1709,-8
1743,-9
1924,-7
1971,-5
1998,-2
2085,-5
2131,-3
2151,-5
2178,-3
2223,-1
2238,-3
2289,-1
2324,-3
2455,-6
2519,-8
2550,-10
2590,-12
2608,-9
2631,-11
2642,-9
2696,-11
2726,-13
2736,-11
2755,-13
2767,-11
2781,-8
2805,-11
2828,-13
2858,-11
2859,-12
2868,-10
