Seconds_Since_Start,Score_Difference
50,-2
68,0
89,-2
117,0
136,3
157,0
179,2
249,0
273,2
285,0
297,2
315,0
353,2
374,0
417,-3
442,0
462,-2
481,-1
499,-4
518,-2
537,-5
572,-3
612,0
635,-2
654,0
698,3
779,1
800,4
818,2
844,5
889,3
910,5
929,4
946,6
990,8
1023,7
1046,9
1100,12
1118,14
1127,12
1148,14
1200,16
1255,13
1288,15
1310,18
1329,16
1372,15
1374,13
1395,15
1404,13
1438,15
1535,18
1593,21
1642,19
1750,21
1783,24
1802,21
1854,19
1892,17
1922,14
1947,17
1983,15
1996,17
2031,19
2048,16
2061,15
2086,17
2109,14
2151,11
2159,14
2182,11
2237,10
2275,8
2304,6
2321,9
2344,7
2370,9
2393,8
2426,6
2456,4
2478,7
2512,9
2531,7
2558,5
2610,2
2630,5
2711,7
2764,5
2784,7
2789,6
2793,8
2832,6
2853,8
