Seconds_Since_Start,Score_Difference
79,-2
97,0
155,-2
199,0
217,-3
232,-1
256,-3
328,-1
346,-3
374,-1
408,-4
427,-2
463,0
498,-3
576,-5
594,-4
614,-6
635,-4
678,-2
802,-4
818,-6
898,-8
909,-6
971,-3
981,-5
1008,-2
1050,0
1068,-1
1118,-3
1137,-5
1163,-2
1201,0
1246,-3
1277,-5
1296,-3
1315,-5
1369,-7
1431,-5
1527,-3
1550,0
1609,-2
1640,0
1681,2
1702,-1
1725,1
1737,-2
1764,1
1798,3
1832,5
1860,7
1887,9
1900,8
1944,6
1956,8
1968,10
1982,8
2003,6
2022,5
2067,8
2083,6
2113,9
2125,6
2175,5
2198,8
2217,6
2254,4
2278,7
2327,5
2353,7
2376,6
2432,8
2464,6
2488,8
2508,5
2535,4
2685,6
2709,4
2723,7
2762,8
2797,11
2833,8
2845,10
2852,12
