Seconds_Since_Start,Score_Difference
157,2
175,0
218,-2
246,-5
301,-7
319,-5
340,-8
386,-10
399,-8
442,-10
465,-8
479,-11
512,-13
541,-15
584,-17
599,-15
614,-16
643,-18
660,-16
685,-19
714,-16
719,-18
732,-16
825,-14
856,-12
906,-14
947,-13
967,-15
997,-17
1037,-20
1070,-22
1090,-24
1100,-22
1137,-20
1148,-21
1184,-23
1200,-22
1223,-25
1276,-27
1310,-29
1326,-26
1343,-28
1371,-31
1385,-29
1403,-31
1422,-28
1453,-26
1475,-28
1507,-31
1628,-34
1659,-37
1718,-40
1748,-38
1771,-41
1821,-39
1842,-42
1855,-40
1874,-43
1915,-45
1948,-47
1979,-49
2006,-51
2064,-48
2120,-46
2121,-45
2129,-47
2226,-44
2243,-47
2262,-45
2305,-43
2322,-41
2351,-42
2378,-44
2398,-41
2422,-39
2434,-41
2468,-39
2480,-41
2492,-38
2514,-35
2540,-33
2556,-30
2570,-33
2601,-35
2635,-37
2649,-35
2661,-37
2700,-35
2720,-32
2740,-35
2775,-38
2788,-36
2800,-38
