Seconds_Since_Start,Score_Difference
28,-2
43,0
80,-2
92,0
107,-2
138,-4
170,-6
207,-4
228,-6
257,-4
283,-6
296,-5
307,-3
333,-6
384,-4
395,-5
439,-7
455,-5
473,-7
494,-5
519,-7
548,-10
561,-8
603,-6
626,-9
639,-11
661,-13
712,-11
719,-14
794,-16
812,-14
840,-12
893,-14
930,-16
956,-18
993,-21
1009,-17
1022,-19
1036,-17
1056,-15
1087,-17
1103,-15
1213,-17
1234,-19
1286,-17
1323,-18
1360,-16
1381,-17
1393,-15
1408,-13
1461,-16
1514,-15
1541,-12
1551,-13
1566,-15
1638,-17
1669,-19
1680,-18
1711,-15
1721,-17
1793,-15
1811,-17
1827,-15
1850,-13
1874,-10
1886,-12
1898,-10
1959,-8
1997,-6
2020,-8
2033,-6
2053,-5
2065,-2
2109,0
2130,2
2154,0
2204,2
2300,4
2388,2
2505,0
2528,-2
2600,-4
2679,-2
2700,-5
2753,-3
2798,0
2842,2
2847,-1
2860,-2
2880,-4
