Seconds_Since_Start,Score_Difference
18,2
64,5
85,3
113,5
124,3
133,5
150,2
235,0
255,2
275,0
284,3
301,0
324,-2
361,-5
393,-7
407,-5
420,-8
429,-6
443,-8
506,-6
520,-3
536,-5
561,-8
568,-5
577,-7
638,-4
659,-7
684,-5
697,-3
766,-5
786,-3
821,-5
864,-3
875,-4
903,-5
961,-3
980,-6
999,-3
1019,-5
1031,-3
1049,-6
1074,-3
1107,-1
1125,-3
1162,-5
1174,-3
1192,-6
1205,-3
1216,-6
1261,-9
1272,-6
1285,-8
1306,-11
1325,-9
1340,-11
1350,-8
1404,-10
1416,-7
1472,-10
1503,-13
1581,-10
1619,-12
1635,-9
1700,-7
1711,-9
1735,-6
1754,-9
1780,-12
1799,-10
1821,-7
1839,-9
1885,-7
1936,-10
1998,-8
2019,-11
2054,-10
2085,-12
2127,-15
2143,-12
2158,-14
2174,-12
2203,-9
2236,-11
2248,-8
2328,-10
2408,-12
2432,-14
2457,-17
2471,-15
2485,-18
2500,-16
2527,-14
2551,-17
2570,-14
2635,-11
2648,-14
2685,-16
2729,-13
2778,-15
2808,-18
2818,-16
2826,-13
2864,-11
