Seconds_Since_Start,Score_Difference
35,-2
106,0
124,-1
143,-3
176,-5
199,-3
214,-5
236,-2
256,-4
272,-1
335,1
351,-1
358,1
429,-1
465,-3
481,-1
511,0
530,-2
573,0
612,2
630,4
681,6
709,5
719,7
802,5
820,7
844,5
863,7
877,5
897,8
922,6
958,4
974,6
988,4
1007,2
1017,5
1062,3
1086,5
1126,8
1144,7
1154,9
1167,7
1176,8
1207,10
1224,8
1244,10
1278,12
1335,14
1352,12
1373,14
1382,12
1400,14
1407,11
1417,13
1455,11
1475,14
1491,12
1507,14
1526,12
1547,14
1583,12
1596,15
1613,13
1631,15
1680,13
1687,15
1715,17
1748,20
1783,17
1795,20
1812,18
1824,20
1837,18
1868,16
1949,18
1958,16
1974,18
1984,16
1995,18
2012,16
2033,15
2056,17
2076,19
2091,17
2170,19
2256,22
2274,24
2294,27
2335,30
2350,27
2401,29
2413,27
2423,29
2459,32
2534,34
2546,32
2587,30
2629,28
2687,30
2698,27
2725,24
2751,27
2767,25
2780,27
2815,25
2826,23
2834,25
2875,23
