Seconds_Since_Start,Score_Difference
30,-3
53,-1
94,2
113,-1
157,1
181,-1
190,2
209,4
228,2
247,0
283,-2
298,0
305,-3
320,-2
342,-3
372,-5
399,-3
414,-5
425,-2
451,-4
464,-3
472,-5
487,-3
504,-2
543,0
570,3
604,6
626,3
671,5
694,3
714,6
747,9
795,12
814,9
864,11
884,13
926,11
956,13
970,11
980,13
991,11
1011,13
1020,11
1065,13
1086,15
1126,13
1160,10
1192,12
1210,9
1229,11
1240,9
1260,12
1271,10
1279,12
1329,14
1365,17
1407,15
1477,13
1511,11
1557,9
1582,7
1598,9
1613,7
1632,9
1652,6
1676,8
1692,6
1708,9
1731,12
1745,9
1776,7
1818,5
1837,8
1877,11
1901,8
1946,6
1984,4
2003,6
2018,3
2081,5
2126,8
2188,6
2227,4
2253,6
2277,3
2295,5
2345,8
2371,5
2395,8
2436,5
2490,2
2535,-1
2555,1
2595,3
2611,1
2630,3
2644,1
2665,0
2687,2
2760,4
2776,2
2816,0
2824,3
2834,1
2857,-1
2879,2
