Seconds_Since_Start,Score_Difference
18,2
72,-1
162,-4
199,-2
213,-5
253,-3
281,-4
309,-2
322,-4
349,-6
362,-4
381,-6
409,-8
464,-11
506,-14
517,-11
533,-13
564,-16
604,-18
619,-15
631,-17
709,-20
740,-23
774,-21
788,-23
812,-21
827,-19
877,-21
888,-19
902,-22
976,-24
1048,-22
1063,-24
1097,-26
1130,-24
1154,-26
1178,-29
1228,-31
1242,-34
1295,-37
1326,-40
1344,-38
1359,-36
1386,-33
1396,-35
1415,-32
1434,-34
1485,-32
1496,-34
1531,-36
1546,-34
1616,-37
1643,-40
1701,-38
1737,-36
1753,-39
1807,-42
1873,-40
1928,-38
1950,-41
1980,-43
2002,-40
2052,-42
2075,-40
2147,-41
2184,-38
2202,-41
2248,-43
2259,-41
2269,-43
2291,-42
2302,-44
2334,-42
2347,-45
2360,-43
2381,-45
2386,-43
2439,-41
2490,-43
2497,-41
2519,-39
2549,-36
2581,-34
2590,-36
2704,-39
2714,-37
2731,-40
2764,-43
2773,-40
2805,-38
2826,-40
2839,-37
2860,-40
2866,-38
