Seconds_Since_Start,Score_Difference
18,-2
43,0
64,-3
83,-5
113,-7
144,-9
168,-7
202,-4
234,-1
272,2
327,5
343,3
426,2
431,0
445,2
496,5
522,8
542,5
563,7
582,8
600,5
615,8
632,6
654,8
671,6
683,9
692,8
741,6
768,3
796,5
864,7
887,5
908,7
916,4
988,7
1017,5
1062,3
1086,1
1123,3
1136,1
1154,3
1191,0
1212,2
1245,5
1286,7
1310,5
1326,7
1356,10
1414,12
1482,10
1547,8
1577,6
1614,4
1660,6
1693,8
1839,6
1872,8
1917,6
1946,7
1967,4
2052,7
2080,5
2136,8
2158,6
2218,4
2267,7
2414,4
2438,2
2452,5
2475,7
2511,9
2521,6
2535,8
2543,9
2573,11
2606,9
2638,8
2667,5
2677,7
2714,9
2737,11
2752,13
2777,16
2821,13
2834,15
2847,13
2868,11
