Seconds_Since_Start,Score_Difference
42,-2
85,1
106,3
142,1
158,3
171,1
204,3
227,1
256,-1
301,-3
330,-6
352,-3
375,-6
389,-4
402,-6
440,-8
486,-7
554,-10
576,-12
615,-15
632,-13
774,-14
795,-16
907,-13
921,-15
977,-17
996,-18
1014,-16
1073,-13
1089,-11
1099,-13
1138,-11
1153,-13
1182,-15
1207,-17
1229,-15
1244,-17
1262,-19
1282,-17
1315,-19
1341,-17
1351,-18
1412,-21
1435,-19
1452,-21
1486,-23
1530,-20
1552,-23
1573,-25
1606,-27
1624,-29
1641,-26
1673,-24
1710,-21
1749,-24
1770,-22
1839,-20
1856,-22
1875,-21
1894,-23
1930,-25
1947,-23
1985,-25
2046,-27
2074,-26
2098,-23
2111,-22
2139,-20
2159,-22
2215,-24
2227,-21
2243,-24
2261,-22
2271,-24
2308,-23
2338,-25
2356,-23
2370,-25
2414,-23
2444,-21
2461,-23
2512,-25
2525,-23
2581,-26
2613,-24
2642,-22
2678,-24
2691,-22
2702,-25
2731,-22
2826,-20
