Seconds_Since_Start,Score_Difference
16,-2
91,-4
119,-6
146,-3
190,-6
242,-3
265,-1
275,-4
287,-2
317,-3
331,-1
347,-3
388,-5
429,-7
458,-5
463,-8
499,-6
519,-3
546,-2
569,0
618,-2
625,0
637,-2
646,1
662,3
777,1
791,3
802,0
830,-2
869,0
910,3
927,2
943,5
957,3
972,5
1004,7
1013,5
1051,7
1068,5
1078,6
1103,9
1122,10
1166,9
1191,11
1203,9
1212,11
1238,8
1260,11
1282,14
1343,16
1355,13
1391,15
1404,13
1492,11
1536,9
1553,12
1569,9
1580,12
1587,11
1604,13
1653,15
1684,13
1716,11
1726,13
1740,11
1760,13
1766,9
1800,7
1848,9
1872,11
1907,13
1929,15
1955,13
1973,14
1986,12
2006,14
2046,12
2114,14
2125,13
2130,16
2191,14
2223,12
2241,14
2289,12
2308,10
2333,12
2389,14
2406,12
2427,14
2442,11
2480,13
2498,11
2519,13
2532,11
2550,9
2588,7
2645,10
2657,8
2676,11
2717,13
2733,11
2851,9
