Seconds_Since_Start,Score_Difference
56,2
108,0
122,2
134,1
154,3
199,1
233,-1
254,1
272,-1
301,-3
341,-5
366,-8
398,-10
412,-8
438,-10
465,-12
478,-10
498,-12
518,-11
534,-13
542,-11
573,-8
594,-10
613,-8
633,-10
648,-8
675,-6
687,-8
699,-6
814,-8
824,-6
842,-8
886,-6
893,-8
910,-6
937,-3
978,-1
1004,1
1025,-1
1045,1
1096,-1
1116,1
1129,-1
1145,2
1160,0
1199,2
1300,-1
1358,0
1365,3
1381,1
1398,3
1422,1
1439,3
1457,5
1517,7
1541,9
1564,7
1614,9
1626,7
1654,4
1673,6
1758,9
1801,6
1813,9
1836,7
1866,4
1894,2
1942,-1
1978,2
2004,0
2021,1
2038,4
2052,2
2082,0
2115,2
2153,4
2177,2
2226,0
2246,3
2298,5
2336,3
2365,1
2380,3
2417,6
2459,8
2494,7
2521,10
2539,8
2615,7
2639,10
2649,8
2686,7
2707,9
2735,11
2752,9
2772,11
2815,9
2827,11
2833,8
2846,10
