Seconds_Since_Start,Score_Difference
83,2
101,-1
161,-3
181,0
210,-2
233,1
266,-1
317,1
347,4
366,2
379,4
393,2
413,4
429,1
448,3
484,5
535,3
559,1
597,3
612,0
689,-2
702,1
819,-1
839,-4
868,-6
881,-3
909,-1
935,2
1023,4
1032,2
1052,4
1068,2
1130,4
1146,2
1167,0
1212,2
1239,4
1275,6
1307,8
1333,6
1349,8
1374,6
1395,4
1410,6
1432,4
1454,6
1495,4
1538,6
1561,9
1585,7
1618,10
1665,8
1691,6
1714,8
1738,6
1831,4
1844,6
1861,4
1901,1
1919,3
1947,0
1965,2
2089,4
2111,7
2128,5
2157,3
2211,1
2264,4
2315,2
2318,4
2346,5
2387,8
2476,5
2495,7
2520,10
2551,8
2567,11
2581,9
2621,6
2646,4
2662,6
2696,8
2734,6
2798,4
2839,3
2852,5
2854,5
2855,3
2863,3
2864,4
2870,3
2871,5
2873,3
2874,5
