Seconds_Since_Start,Score_Difference
62,2
77,0
94,-3
126,-5
146,-3
181,-5
197,-2
205,-4
223,-6
248,-9
279,-7
285,-10
321,-12
330,-10
348,-13
363,-10
392,-8
419,-10
487,-12
500,-10
538,-8
552,-10
571,-8
594,-6
602,-7
619,-4
648,-6
661,-5
686,-3
720,-6
733,-3
792,-5
824,-3
852,-1
861,-3
889,0
938,-3
969,-5
989,-8
1064,-10
1076,-12
1102,-14
1143,-16
1154,-14
1162,-17
1197,-19
1221,-22
1233,-20
1247,-23
1298,-25
1317,-23
1349,-21
1364,-23
1376,-21
1390,-19
1406,-21
1410,-19
1440,-18
1460,-21
1475,-19
1489,-22
1523,-24
1536,-21
1561,-23
1611,-20
1624,-23
1664,-25
1693,-28
1705,-26
1723,-28
1755,-30
1771,-33
1792,-31
1820,-30
1840,-32
1858,-35
1876,-33
1896,-36
1920,-39
1959,-37
1987,-35
2017,-38
2033,-35
2094,-37
2113,-35
2127,-36
2147,-33
2199,-31
2210,-33
2221,-30
2239,-32
2299,-34
2321,-33
2344,-36
2358,-34
2371,-37
2393,-39
2403,-37
2429,-35
2455,-37
2469,-35
2497,-37
2528,-39
2540,-36
2554,-34
2576,-32
2582,-34
2591,-32
2631,-31
2642,-33
2651,-30
2669,-28
2693,-25
2715,-27
2743,-29
2768,-32
2778,-30
2802,-32
2812,-30
2826,-32
2843,-35
2852,-32
