Seconds_Since_Start,Score_Difference
11,-2
27,0
64,2
92,0
117,-3
136,-5
151,-2
187,0
223,-2
237,0
265,2
326,0
351,2
374,0
398,1
407,-1
454,-3
474,0
514,2
539,0
553,-2
564,-4
607,-6
624,-5
648,-3
674,-1
689,1
720,3
767,5
797,6
802,5
844,3
863,5
883,3
902,5
986,2
1074,-1
1090,0
1125,-1
1198,0
1218,-3
1237,-5
1372,-3
1389,-5
1411,-8
1431,-6
1440,-9
1475,-6
1508,-7
1525,-5
1562,-3
1643,-6
1662,-3
1686,-5
1705,-4
1725,-3
1773,-5
1790,-7
1809,-4
1819,-2
1854,1
1873,3
1887,0
1905,2
1942,5
1970,4
2016,2
2045,4
2065,1
2115,-1
2124,1
2144,-1
2157,1
2174,-2
2200,0
2217,-2
2225,0
2243,-2
2251,0
2260,-2
2270,0
2291,-3
2297,-1
2313,1
2324,-1
2347,-3
2389,-1
2418,1
2445,-1
2474,-3
2502,-1
2529,-3
2563,-5
2593,-8
2650,-6
2759,-8
2815,-9
2838,-8
2854,-10
