Seconds_Since_Start,Score_Difference
16,1
31,-1
59,-3
97,-6
104,-3
119,-5
133,-3
153,-6
190,-8
201,-5
239,-7
271,-8
294,-10
330,-8
413,-10
468,-8
485,-10
520,-12
585,-14
606,-12
623,-14
637,-12
658,-14
672,-12
738,-14
752,-13
765,-16
778,-14
818,-16
872,-15
893,-12
905,-14
946,-16
961,-14
981,-12
1000,-14
1033,-16
1058,-13
1067,-15
1136,-12
1158,-13
1174,-16
1183,-14
1205,-16
1214,-14
1235,-16
1242,-14
1261,-16
1287,-18
1378,-15
1398,-17
1440,-14
1465,-16
1482,-13
1505,-11
1529,-13
1545,-11
1584,-8
1629,-10
1644,-12
1664,-10
1689,-12
1690,-11
1702,-9
1710,-11
1768,-9
1785,-12
1837,-9
1855,-11
1892,-9
1942,-7
1979,-5
2028,-7
2049,-9
2171,-7
2187,-9
2198,-7
2215,-9
2235,-5
2258,-4
2271,-7
2297,-10
2345,-13
2381,-11
2400,-13
2410,-11
2439,-9
2478,-12
2498,-13
2562,-10
2582,-12
2591,-10
2616,-8
2676,-9
2702,-11
2718,-9
2773,-8
2787,-10
2812,-8
2824,-9
2843,-11
2847,-9
2851,-10
2859,-7
2873,-8
2879,-5
2880,-4
