Seconds_Since_Start,Score_Difference
13,-1
30,1
37,-1
51,1
73,4
89,3
131,5
161,7
180,5
198,7
247,5
265,8
284,6
306,9
327,6
343,8
364,6
397,4
419,1
445,-2
507,-4
540,-6
594,-7
615,-5
628,-7
640,-5
651,-7
730,-4
749,-6
801,-5
812,-7
828,-5
862,-7
894,-5
909,-8
931,-6
958,-8
1007,-11
1051,-10
1087,-12
1111,-11
1129,-13
1152,-11
1166,-13
1222,-16
1235,-14
1260,-12
1280,-14
1310,-12
1331,-14
1351,-16
1413,-14
1435,-16
1468,-18
1530,-15
1613,-12
1630,-14
1642,-11
1691,-9
1731,-7
1798,-10
1838,-8
1871,-6
1885,-9
1899,-7
1934,-5
1951,-8
1967,-6
1988,-3
2007,-5
2045,-3
2067,-2
2078,-4
2090,-3
2111,0
2174,-2
2252,0
2276,2
2305,0
2330,-2
2378,0
2421,2
2423,3
2456,0
2465,2
2514,-1
2568,-3
2589,-1
2643,-3
2686,-5
2706,-3
2725,-5
2779,-8
2795,-9
2803,-6
2850,-4
2863,-6
2871,-3
2874,-5
