Seconds_Since_Start,Score_Difference
16,2
78,0
107,-2
157,0
243,2
306,5
341,8
361,6
409,8
449,6
475,4
497,6
515,4
527,6
572,4
580,6
600,4
620,6
630,5
653,7
689,8
715,10
735,7
761,9
826,11
852,13
902,10
1023,8
1058,6
1097,5
1123,3
1140,5
1163,7
1232,5
1257,3
1307,0
1313,2
1330,1
1342,3
1350,2
1379,4
1381,3
1413,4
1426,6
1440,4
1460,3
1477,5
1504,8
1547,10
1563,7
1584,10
1613,8
1639,11
1660,10
1678,13
1722,11
1738,14
1759,12
1778,14
1810,17
1835,16
1856,18
1898,21
1928,24
1947,23
1965,24
1984,22
2072,24
2219,22
2243,25
2258,24
2265,22
2285,20
2310,23
2353,20
2374,17
2411,19
2432,17
2529,14
2576,11
2592,13
2613,11
2631,14
2647,12
2665,10
2679,12
2697,10
2738,12
2755,13
2793,11
2803,12
2844,9
2853,11
