Seconds_Since_Start,Score_Difference
47,2
64,5
83,8
106,6
128,8
138,6
169,3
196,5
216,2
239,5
251,2
267,3
317,1
377,-1
397,1
415,-1
440,-4
472,-6
503,-8
525,-6
541,-4
544,-6
577,-8
620,-6
641,-8
674,-10
688,-7
719,-5
738,-8
754,-6
767,-8
814,-11
844,-14
866,-16
883,-14
908,-16
924,-15
947,-13
958,-15
976,-17
1015,-20
1106,-17
1126,-19
1159,-17
1198,-20
1216,-18
1231,-19
1275,-22
1291,-19
1309,-20
1344,-23
1357,-20
1374,-23
1396,-26
1430,-28
1482,-26
1495,-29
1523,-26
1535,-28
1547,-25
1567,-27
1580,-24
1596,-26
1623,-28
1654,-31
1678,-28
1720,-26
1747,-28
1773,-26
1781,-29
1864,-27
1879,-29
1945,-26
1965,-24
2015,-25
2065,-23
2098,-20
2119,-22
2131,-20
2189,-22
2208,-24
2240,-27
2254,-24
2284,-22
2301,-20
2322,-23
2343,-26
2348,-24
2359,-26
2429,-29
2457,-31
2486,-29
2506,-26
2526,-24
2550,-26
2564,-24
2583,-23
2635,-20
2665,-22
2698,-20
2709,-21
2736,-19
2746,-20
2758,-18
2798,-16
2846,-19
