Seconds_Since_Start,Score_Difference
45,-2
96,0
121,-2
137,1
158,-1
171,1
186,-2
241,0
252,-2
303,0
326,-2
350,-4
370,-1
392,-3
447,-6
499,-4
525,-6
544,-4
561,-2
600,0
629,3
649,5
666,3
686,1
717,4
780,2
814,0
857,2
893,4
917,2
925,4
941,2
953,5
974,3
995,5
1000,3
1046,5
1084,8
1123,6
1152,4
1201,2
1221,0
1240,2
1256,0
1278,2
1305,0
1339,-2
1361,1
1372,0
1398,2
1440,-1
1498,2
1526,5
1546,3
1598,1
1647,3
1666,1
1681,3
1716,5
1779,7
1838,10
1856,13
1884,15
1961,13
1984,15
1993,13
2022,10
2054,8
2077,11
2123,13
2176,15
2196,13
2214,16
2233,13
2252,15
2274,12
2317,14
2345,12
2361,15
2379,13
2401,14
2420,12
2437,14
2493,17
2532,19
2550,17
2563,20
2603,22
2615,19
2657,21
2671,19
2706,21
2748,24
2761,22
2774,24
2793,26
2830,29
2847,26
2863,29
2867,27
